@relation risk-train.arff-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R2

@attribute ORDER_ID numeric
@attribute B_EMAIL {yes,no}
@attribute B_TELEFON {no,yes}
@attribute FLAG_LRIDENTISCH {no,yes}
@attribute FLAG_NEWSLETTER {no,yes}
@attribute Z_METHODE {credit_card,check,debit_note,debit_card}
@attribute Z_CARD_ART {Visa,Eurocard,debit_card,Amex}
@attribute Z_CARD_VALID numeric
@attribute Z_LAST_NAME {yes,no}
@attribute VALUE_ORDER numeric
@attribute WEEKDAY_ORDER {Saturday,Monday,Tuesday,Thursday,Wednesday,Friday,Sunday}
@attribute AMOUNT_ORDER numeric
@attribute ANUMMER_01 numeric
@attribute ANUMMER_02 numeric
@attribute ANUMMER_03 numeric
@attribute ANUMMER_04 numeric
@attribute ANUMMER_05 numeric
@attribute ANUMMER_06 numeric
@attribute ANUMMER_07 numeric
@attribute ANUMMER_08 numeric
@attribute ANUMMER_09 numeric
@attribute ANUMMER_10 numeric
@attribute CHK_LADR {no,yes}
@attribute CHK_RADR {no,yes}
@attribute CHK_KTO {no,yes}
@attribute CHK_CARD {no,yes}
@attribute CHK_COOKIE {no,yes}
@attribute CHK_IP {no,yes}
@attribute FAIL_LPLZ {no,yes}
@attribute FAIL_LORT {no,yes}
@attribute FAIL_LPLZORTMATCH {no,yes}
@attribute FAIL_RPLZ {no,yes}
@attribute FAIL_RORT {no,yes}
@attribute FAIL_RPLZORTMATCH {no,yes}
@attribute SESSION_TIME numeric
@attribute NEUKUNDE {yes,no}
@attribute AMOUNT_ORDER_PRE numeric
@attribute VALUE_ORDER_PRE numeric
@attribute MAHN_AKT numeric
@attribute MAHN_HOECHST numeric

@data
32182,yes,no,no,no,debit_note,?,9.2006,yes,90,Saturday,2,409102,400822,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
32186,yes,no,yes,no,check,?,5.2007,?,37,Saturday,1,409013,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
32187,no,no,no,no,debit_note,?,3.2006,yes,9.99,Saturday,1,101371,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,0,?,?
32188,yes,no,yes,no,check,?,1.2005,?,17.8,Sunday,1,202294,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,27.93,0,0
32190,yes,no,yes,no,credit_card,Visa,11.2006,yes,17.8,Tuesday,1,103367,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,9.88,0,0
32192,yes,no,yes,yes,check,?,3.2005,?,23.5,Saturday,1,202246,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,37.11,0,0
32193,yes,no,yes,no,check,?,12.2007,?,29.5,Monday,1,500925,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
32199,no,no,yes,no,check,?,8.2007,?,86.8,Tuesday,4,506590,102496,508499,501511,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
32200,yes,yes,no,no,credit_card,Visa,6.2006,yes,42.8,Saturday,1,209121,?,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,6,no,1,20.52,0,0
32207,no,no,no,no,credit_card,Visa,2.2007,yes,32.8,Thursday,1,208500,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,11.94,0,0
32208,no,no,yes,no,check,?,11.2006,?,18,Monday,1,409513,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,yes,no,no,7,no,2,33.2,0,2
32209,yes,no,yes,no,debit_note,?,8.2006,yes,52,Thursday,1,402278,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,0,?,?
32211,yes,no,yes,no,check,?,12.2006,?,27.98,Saturday,2,206590,101371,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,16,no,1,27.9,0,0
32212,yes,no,yes,no,check,?,3.2007,?,14.5,Wednesday,1,306398,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,15.83,0,0
32214,yes,no,yes,no,check,?,9.2007,?,23.5,Sunday,1,409121,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,2,114.98,0,0
32216,yes,no,yes,no,check,?,12.2006,?,29.99,Sunday,1,402133,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,15.24,0,0
32217,yes,yes,yes,no,check,?,9.2006,?,51,Thursday,1,400738,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,no,1,38.08,0,0
32218,yes,no,yes,no,debit_note,?,8.2007,yes,22.95,Wednesday,1,406507,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
32219,yes,no,yes,no,check,?,8.2007,?,32.75,Thursday,2,105338,108499,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,19.93,0,0
32220,yes,no,no,no,credit_card,Visa,5.2007,yes,32.8,Friday,1,507046,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,41.1,1,1
32221,yes,no,yes,no,check,?,8.2007,?,51,Monday,1,503950,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,0,?,?
32222,no,yes,yes,no,check,?,9.2006,?,17.8,Friday,1,400578,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
32223,yes,no,yes,no,check,?,3.2007,?,54.5,Sunday,1,403367,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,150.47,0,0
32224,no,yes,no,no,credit_card,Eurocard,11.2005,yes,39.79,Thursday,2,206255,303950,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,14,no,2,29.3,1,1
32225,yes,no,no,no,debit_note,?,11.2005,yes,23.5,Saturday,1,603950,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
32227,yes,no,yes,no,check,?,4.2007,?,42.8,Wednesday,1,404269,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,no,1,46.62,0,0
32229,yes,no,yes,no,check,?,7.2007,?,57.8,Sunday,1,601893,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,0,?,?
32231,yes,no,no,no,credit_card,Amex,9.2005,yes,19.99,Wednesday,1,500214,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,111.08,0,0
32233,yes,no,yes,no,credit_card,Eurocard,2.2005,yes,32.8,Sunday,1,402993,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,0,?,?
32234,yes,no,yes,no,credit_card,Amex,5.2006,yes,159.5,Thursday,5,404134,105431,306398,402496,400476,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
32235,no,no,yes,no,credit_card,Eurocard,5.2006,yes,23.5,Saturday,1,504792,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,0,?,?
32237,yes,yes,yes,yes,check,?,9.2006,?,79.8,Thursday,2,600925,209121,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,26.07,0,0
32240,yes,no,yes,no,check,?,11.2007,?,36.1,Sunday,2,202246,104645,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,69.49,0,0
32242,yes,no,yes,no,check,?,6.2006,?,14.5,Thursday,1,409709,?,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,4,no,1,77.07,0,1
32243,yes,no,no,no,credit_card,Eurocard,7.2006,yes,16,Tuesday,1,404159,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
32249,no,no,yes,no,credit_card,Visa,10.2007,yes,6.5,Friday,1,107300,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
32250,yes,no,no,no,credit_card,Eurocard,4.2005,yes,93.29,Saturday,4,508801,208500,607359,404159,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,no,2,67.68,2,2
32252,yes,no,yes,no,credit_card,Visa,8.2007,yes,94.8,Thursday,2,403533,402123,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,15,no,1,42.94,0,0
32253,yes,no,yes,no,check,?,3.2007,?,28.8,Saturday,2,607699,405555,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
32255,no,no,yes,no,check,?,11.2005,?,63,Sunday,2,207699,405485,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,1,yes,0,0,?,?
32257,yes,yes,yes,no,check,?,1.2005,?,29.5,Sunday,1,404645,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
32258,yes,no,no,no,debit_note,?,10.2005,yes,25.3,Thursday,2,206685,602845,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,2,16.16,0,1
32259,no,no,yes,no,credit_card,Visa,7.2007,yes,5.2,Tuesday,1,202062,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
32260,yes,no,yes,no,credit_card,Eurocard,3.2007,yes,17.8,Friday,1,205555,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,no,1,36.73,0,2
32261,no,no,no,no,debit_note,?,1.2006,yes,40.75,Sunday,2,406120,200214,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,7.07,0,2
32262,yes,no,yes,no,check,?,11.2006,?,68.4,Monday,1,301893,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,13.01,0,0
32264,yes,no,yes,no,credit_card,Eurocard,5.2006,yes,57.8,Saturday,1,106821,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
32267,yes,yes,no,no,debit_card,debit_card,1.2007,yes,66.15,Sunday,4,400172,102496,406507,407359,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,0,0,?,?
32268,yes,no,no,no,debit_note,?,11.2006,yes,52,Wednesday,1,100925,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,21,0,0
32271,yes,no,no,no,debit_note,?,4.2006,yes,39.49,Friday,2,208605,404645,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,15,yes,0,0,?,?
32273,no,no,yes,no,credit_card,Eurocard,2.2005,yes,72,Wednesday,2,506398,200576,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,56.47,0,0
32275,yes,no,no,no,credit_card,Eurocard,4.2007,yes,19.99,Saturday,1,202677,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
32276,no,no,yes,no,check,?,2.2006,?,17.5,Sunday,1,607046,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,23.83,0,0
32278,no,no,yes,no,check,?,10.2007,?,18.5,Friday,1,504258,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
32279,yes,no,yes,no,debit_card,debit_card,2.2006,yes,16,Sunday,1,300953,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,20.62,0,0
32281,yes,no,yes,no,credit_card,Visa,4.2005,yes,19.99,Tuesday,1,203639,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,9.1,0,0
32282,yes,no,yes,no,check,?,7.2007,?,54.5,Sunday,1,201371,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
32283,yes,yes,no,no,credit_card,Visa,3.2005,yes,42.8,Saturday,1,405966,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
32284,no,yes,yes,no,check,?,5.2005,?,67.1,Sunday,2,304258,406959,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,2,42.3,0,0
32285,yes,no,yes,no,check,?,7.2005,?,12.6,Wednesday,1,206507,?,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,9,no,3,96.18,0,0
32286,yes,no,yes,yes,credit_card,Visa,10.2005,yes,94,Friday,2,309121,507344,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,2,43.14,0,0
32287,yes,no,yes,no,credit_card,Eurocard,3.2005,yes,18,Thursday,1,107570,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,21.53,0,0
32288,yes,no,no,no,credit_card,Eurocard,12.2006,yes,42.8,Thursday,1,400061,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,17.13,0,0
32290,yes,no,yes,no,check,?,12.2005,?,10.8,Wednesday,1,402440,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
32291,yes,no,no,no,debit_note,?,1.2007,yes,23.5,Saturday,1,407255,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,14,yes,0,0,?,?
32292,yes,no,yes,no,check,?,12.2005,?,43.5,Saturday,1,405643,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,30.44,1,1
32294,yes,no,yes,no,check,?,1.2006,?,56,Sunday,1,400959,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,yes,no,no,no,15,yes,0,0,?,?
32295,yes,no,no,no,debit_note,?,9.2006,yes,54.5,Tuesday,1,407416,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,42.61,0,0
32297,yes,no,yes,no,check,?,4.2006,?,79.5,Thursday,2,401967,207162,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,48.06,0,0
32300,yes,no,no,no,debit_note,?,1.2007,yes,34.5,Saturday,1,105431,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,0,?,?
32301,yes,no,yes,no,check,?,6.2007,?,97.9,Sunday,2,505685,403136,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,91.07,1,1
32302,no,no,yes,no,check,?,11.2007,?,37,Monday,1,105555,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
32303,no,no,no,no,credit_card,Eurocard,3.2007,yes,52,Friday,1,204935,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,no,4,383.6,0,0
32308,no,no,no,no,debit_note,?,7.2007,yes,8.5,Friday,1,401402,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
32310,yes,no,no,no,credit_card,Visa,7.2005,yes,29.5,Tuesday,1,403136,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,no,1,22.08,1,1
32311,yes,no,yes,no,debit_note,?,6.2007,yes,191.9,Wednesday,4,407300,407274,100124,100959,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
32314,no,no,yes,no,credit_card,Visa,2.2007,yes,45.98,Sunday,3,506284,206590,202243,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,2,93.44,0,0
32316,yes,no,yes,no,debit_card,debit_card,12.2006,yes,124,Tuesday,2,506310,108889,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,27.82,0,0
32318,yes,no,no,no,credit_card,Visa,4.2006,yes,16,Tuesday,1,402496,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
32319,yes,no,yes,no,check,?,11.2006,?,51,Monday,1,400738,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,12.68,0,0
32320,yes,no,yes,no,debit_note,?,11.2006,yes,12.6,Wednesday,1,402845,?,?,?,?,?,?,?,?,?,yes,no,no,yes,no,no,no,no,no,no,no,no,6,no,3,183.15,0,0
32323,yes,no,yes,no,check,?,5.2005,?,16,Tuesday,1,408126,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
32327,yes,no,yes,no,check,?,6.2005,?,68.4,Friday,1,606284,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
32329,no,no,yes,no,check,?,6.2006,?,9.99,Friday,1,507255,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
32330,yes,no,no,no,credit_card,Visa,12.2005,yes,52,Monday,1,605580,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,175.16,0,0
32332,no,no,yes,no,credit_card,Amex,5.2006,yes,18,Sunday,1,202243,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,16,yes,0,0,?,?
32335,yes,yes,no,no,credit_card,Eurocard,2.2007,yes,42.8,Monday,1,307317,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,106.52,0,0
32337,no,no,yes,no,check,?,4.2005,?,34.5,Wednesday,1,409006,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,yes,11,no,1,23.04,0,0
32338,no,no,yes,no,credit_card,Eurocard,3.2005,yes,115.3,Monday,3,407387,201371,400061,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,167.76,0,1
32339,no,no,yes,no,credit_card,Visa,5.2005,yes,163.7,Thursday,4,405965,202243,103950,107317,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,2,no,2,91.5,0,0
32340,yes,yes,yes,no,check,?,4.2005,?,68.4,Thursday,1,401796,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,no,1,53.68,0,0
32343,yes,no,no,no,credit_card,Eurocard,10.2006,yes,53.8,Friday,2,403378,405555,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
32344,yes,no,yes,no,credit_card,Eurocard,4.2007,yes,29.99,Saturday,1,405284,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,2,124.56,0,0
32346,yes,yes,yes,no,credit_card,Eurocard,3.2005,yes,17.5,Thursday,1,400124,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
32348,no,no,no,no,debit_note,?,5.2007,yes,52,Tuesday,1,104522,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
32350,yes,no,yes,no,credit_card,Eurocard,9.2006,yes,172.99,Friday,5,107359,402243,106398,206590,301893,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
32351,yes,no,no,no,credit_card,Eurocard,10.2007,yes,88.3,Saturday,3,101856,407022,109670,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
32352,yes,no,yes,no,check,?,5.2007,?,29.98,Thursday,2,508801,206858,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,1,yes,0,0,?,?
32353,yes,no,no,no,debit_note,?,3.2006,yes,162.49,Saturday,5,202399,208997,309500,104485,206398,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,28.95,0,0
32354,yes,no,yes,no,check,?,9.2005,?,14.5,Wednesday,1,602845,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,44.85,1,1
32355,yes,no,yes,no,credit_card,Eurocard,8.2005,yes,90.6,Thursday,2,208500,207359,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
32356,no,no,yes,no,check,?,10.2006,?,23.5,Sunday,1,204765,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,72.25,0,0
32358,no,yes,yes,no,check,?,1.2005,?,70.2,Saturday,2,406859,404921,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,0,?,?
32359,yes,no,yes,no,credit_card,Visa,3.2006,yes,64.5,Sunday,1,209006,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
32360,yes,no,yes,no,check,?,7.2007,?,68.4,Sunday,1,502089,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,221.95,0,2
32361,yes,no,yes,no,check,?,7.2005,?,34.5,Wednesday,1,401564,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
32362,yes,no,no,no,debit_card,debit_card,4.2005,yes,12.8,Tuesday,1,109670,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,no,0,0,?,?
32363,yes,no,no,no,debit_card,debit_card,3.2007,no,37,Monday,1,500476,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,0,0,?,?
32364,yes,no,yes,no,check,?,11.2005,?,44,Thursday,1,404242,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
32365,no,no,yes,no,credit_card,Eurocard,11.2005,yes,23.5,Friday,1,302496,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,yes,no,12,yes,0,0,?,?
32367,yes,yes,yes,no,check,?,1.2006,?,16,Tuesday,1,400767,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
32368,yes,no,yes,no,check,?,11.2006,?,57.8,Sunday,1,309006,?,?,?,?,?,?,?,?,?,no,no,no,no,yes,no,no,no,no,no,no,no,7,no,1,78.02,0,0
32369,yes,yes,yes,no,check,?,8.2007,?,31.9,Sunday,1,301371,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,1,yes,0,0,?,?
32373,yes,no,yes,no,credit_card,Amex,1.2007,yes,46.5,Tuesday,1,206959,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
31854,no,no,yes,no,debit_card,debit_card,12.2007,yes,63,Saturday,2,300578,407255,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,47.5,0,0
31855,yes,no,no,no,credit_card,Eurocard,3.2007,yes,60.99,Saturday,2,503950,406929,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
31856,yes,no,yes,no,credit_card,Visa,4.2006,yes,117.1,Wednesday,3,402123,109670,404258,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,no,1,35.88,0,0
31857,yes,yes,yes,no,credit_card,Amex,2.2005,yes,26,Saturday,1,404485,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,14,no,1,34.68,0,0
31858,yes,yes,yes,no,credit_card,Visa,6.2005,yes,18.2,Sunday,1,408143,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,69.5,0,1
31859,yes,no,yes,no,check,?,11.2005,?,29.99,Tuesday,1,504765,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,78.4,0,0
31860,no,no,yes,no,check,?,12.2007,?,68.4,Sunday,1,107344,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,1,yes,0,0,?,?
31861,yes,no,yes,no,check,?,10.2006,?,10.8,Sunday,1,203136,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
31863,yes,no,yes,no,debit_note,?,9.2006,yes,122.39,Thursday,4,606858,607359,409015,106398,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
31864,yes,no,yes,no,credit_card,Visa,6.2005,no,9.99,Thursday,1,300214,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
31865,yes,yes,yes,no,check,?,8.2005,?,17.8,Wednesday,1,400578,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,2,no,1,10.7,0,0
31866,yes,yes,yes,no,check,?,6.2005,?,12.8,Wednesday,1,608889,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
31867,yes,no,no,no,credit_card,Eurocard,12.2006,yes,10.8,Sunday,1,203136,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,yes,0,0,?,?
31869,yes,yes,yes,no,credit_card,Visa,8.2007,no,121.89,Sunday,6,407364,504921,408126,206858,207699,202448,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,15.95,1,1
31870,yes,no,no,no,debit_note,?,1.2005,yes,69.8,Friday,2,402734,409736,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
31871,yes,no,yes,no,debit_note,?,3.2005,yes,104.59,Friday,3,407193,407669,205958,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,0,?,?
31873,yes,no,no,no,credit_card,Eurocard,8.2005,yes,32.8,Friday,1,105685,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
31874,yes,no,yes,no,check,?,2.2007,?,64.5,Friday,1,209006,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
31876,yes,no,yes,no,check,?,7.2006,?,9.99,Tuesday,1,606310,?,?,?,?,?,?,?,?,?,no,yes,no,no,no,no,no,no,no,no,no,no,10,no,1,6.14,0,0
31877,yes,no,no,no,credit_card,Visa,3.2006,yes,43.49,Friday,2,204341,207162,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
31879,yes,no,yes,no,check,?,6.2005,?,68.4,Thursday,1,503136,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
