@relation risk-train.arff-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1

@attribute CLASS {no,yes}
@attribute B_EMAIL {yes,no}
@attribute B_TELEFON {no,yes}
@attribute FLAG_LRIDENTISCH {no,yes}
@attribute FLAG_NEWSLETTER {no,yes}
@attribute Z_METHODE {credit_card,check,debit_note,debit_card}
@attribute Z_CARD_ART {Visa,Eurocard,debit_card,Amex}
@attribute Z_CARD_VALID numeric
@attribute Z_LAST_NAME {yes,no}
@attribute VALUE_ORDER numeric
@attribute WEEKDAY_ORDER {Saturday,Monday,Tuesday,Thursday,Wednesday,Friday,Sunday}
@attribute AMOUNT_ORDER numeric
@attribute ANUMMER_01 numeric
@attribute ANUMMER_02 numeric
@attribute ANUMMER_03 numeric
@attribute ANUMMER_04 numeric
@attribute ANUMMER_05 numeric
@attribute ANUMMER_06 numeric
@attribute ANUMMER_07 numeric
@attribute ANUMMER_08 numeric
@attribute ANUMMER_09 numeric
@attribute ANUMMER_10 numeric
@attribute CHK_LADR {no,yes}
@attribute CHK_RADR {no,yes}
@attribute CHK_KTO {no,yes}
@attribute CHK_CARD {no,yes}
@attribute CHK_COOKIE {no,yes}
@attribute CHK_IP {no,yes}
@attribute FAIL_LPLZ {no,yes}
@attribute FAIL_LORT {no,yes}
@attribute FAIL_LPLZORTMATCH {no,yes}
@attribute FAIL_RPLZ {no,yes}
@attribute FAIL_RORT {no,yes}
@attribute FAIL_RPLZORTMATCH {no,yes}
@attribute SESSION_TIME numeric
@attribute NEUKUNDE {yes,no}
@attribute AMOUNT_ORDER_PRE numeric
@attribute VALUE_ORDER_PRE numeric
@attribute MAHN_AKT numeric
@attribute MAHN_HOECHST numeric

@data
no,yes,no,yes,no,credit_card,Visa,2.2007,yes,121.5,Friday,4,208397,100959,404723,309725,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,46.52,0,0
no,no,no,yes,no,check,?,4.2007,?,19.99,Thursday,1,200767,?,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,7,no,1,43.77,0,1
no,yes,no,yes,no,check,?,10.2007,?,37,Thursday,1,405485,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,15,no,1,37.77,3,3
no,yes,no,yes,no,debit_card,debit_card,11.2006,yes,41.3,Saturday,2,109006,101619,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,0,0,?,?
yes,yes,no,yes,no,credit_card,Amex,3.2006,yes,9.8,Sunday,1,201967,?,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,15,no,1,16.23,0,0
no,yes,no,no,no,debit_note,?,9.2007,yes,68.5,Tuesday,2,309725,506310,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,8,no,1,60.57,0,0
no,yes,no,no,no,credit_card,Visa,10.2007,yes,118.3,Thursday,3,409470,201216,603950,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
no,yes,no,yes,no,check,?,11.2006,?,62,Thursday,1,404723,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,2,136.26,0,0
no,yes,no,yes,no,check,?,9.2007,?,37,Saturday,1,500476,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,1,yes,0,0,?,?
no,yes,no,yes,no,credit_card,Visa,6.2006,yes,164.8,Tuesday,4,401564,400738,208500,400329,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
no,yes,no,yes,no,check,?,1.2006,?,64.5,Monday,1,107317,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
no,yes,yes,no,yes,credit_card,Visa,8.2006,yes,37,Saturday,1,600925,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,15,yes,0,0,?,?
no,no,no,yes,no,check,?,10.2006,?,57.8,Saturday,1,104077,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
no,yes,no,yes,no,check,?,5.2006,?,18,Saturday,1,200035,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
no,no,no,yes,no,check,?,5.2005,?,70.5,Saturday,2,502454,300953,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
no,yes,no,yes,no,check,?,1.2005,?,54.5,Saturday,1,209500,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,yes,no,no,no,no,no,13,yes,0,0,?,?
no,yes,no,yes,no,debit_card,debit_card,3.2007,yes,50.3,Saturday,2,309121,409826,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,71.19,0,3
no,yes,no,no,no,debit_card,debit_card,10.2006,yes,39.5,Friday,1,300578,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,57.47,0,0
no,yes,yes,no,no,credit_card,Eurocard,1.2006,yes,29.99,Wednesday,1,300476,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,15,yes,0,0,?,?
no,yes,no,no,yes,debit_note,?,12.2006,yes,57.8,Friday,1,108801,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,16,yes,0,0,?,?
no,yes,no,no,no,credit_card,Visa,2.2006,yes,16,Sunday,1,407317,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
no,yes,no,yes,no,check,?,10.2005,?,22.95,Sunday,1,101893,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
no,yes,no,no,no,credit_card,Eurocard,11.2005,yes,17.5,Sunday,1,303776,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,68.76,0,1
no,no,no,yes,no,check,?,12.2007,?,85.5,Monday,3,302611,201619,502845,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
no,yes,no,no,no,credit_card,Eurocard,6.2005,yes,18.5,Friday,1,603397,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,143.39,0,0
no,yes,no,no,no,credit_card,Visa,10.2005,yes,17.8,Wednesday,1,401511,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,43.81,0,0
no,yes,yes,no,no,credit_card,Eurocard,10.2005,yes,64.5,Friday,1,303136,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
no,yes,no,yes,no,check,?,4.2007,?,43.5,Sunday,1,205378,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
no,yes,no,yes,no,check,?,10.2005,?,30.59,Monday,2,202697,205338,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,136.44,0,2
no,no,no,yes,no,check,?,12.2007,?,80.59,Thursday,3,405555,102697,601893,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,1,yes,0,0,?,?
no,no,no,no,no,credit_card,Visa,9.2006,yes,43.5,Friday,1,600124,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
no,yes,no,no,no,credit_card,Eurocard,3.2005,yes,18,Thursday,1,400925,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
no,yes,no,yes,no,debit_card,debit_card,10.2007,yes,32.59,Monday,2,201402,402294,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,14,no,0,0,?,?
no,no,yes,no,no,debit_note,?,7.2006,yes,84.8,Monday,2,106685,104522,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,6,no,2,79.68,1,1
no,yes,no,no,yes,debit_note,?,3.2007,yes,68.4,Wednesday,1,205284,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
no,no,no,yes,no,check,?,6.2007,?,22.95,Monday,1,406507,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
no,yes,no,yes,no,check,?,8.2007,?,37,Wednesday,1,408605,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,67.37,0,1
no,yes,no,yes,no,check,?,12.2006,?,37,Tuesday,1,207300,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,3,181.29,0,0
no,yes,no,yes,no,check,?,3.2007,?,42.8,Friday,1,107359,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,0,?,?
no,yes,no,yes,no,credit_card,Visa,7.2006,no,60.8,Monday,2,104921,400450,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,no,2,29.9,0,0
no,yes,no,yes,no,check,?,9.2007,?,43.5,Saturday,1,409102,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,92.39,0,0
no,no,no,yes,no,check,?,7.2005,?,49.49,Saturday,2,106504,403136,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
no,yes,no,yes,no,check,?,5.2007,?,54.5,Sunday,1,200576,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,no,1,122.31,0,0
no,yes,no,no,no,credit_card,Eurocard,5.2006,yes,108.7,Saturday,4,505685,408126,509102,600578,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
no,yes,no,no,no,debit_note,?,1.2005,yes,12.6,Friday,1,508499,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
no,yes,no,yes,no,check,?,4.2005,?,29.99,Tuesday,1,300476,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
no,yes,no,yes,no,credit_card,Visa,4.2005,yes,6.5,Monday,1,209725,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
no,yes,no,no,no,credit_card,Eurocard,9.2006,yes,18.2,Wednesday,1,406520,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
no,no,no,no,no,credit_card,Amex,1.2007,yes,70.5,Thursday,2,207610,206929,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,no,2,23.92,0,0
no,yes,no,yes,no,check,?,9.2007,?,56,Wednesday,1,200578,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,5.69,0,0
no,yes,no,no,no,credit_card,Visa,9.2007,yes,57.8,Saturday,1,109725,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,16,yes,0,0,?,?
no,yes,yes,yes,no,check,?,2.2005,?,43.99,Wednesday,2,107171,407193,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,3,no,1,85.1,0,0
no,yes,no,no,no,credit_card,Eurocard,6.2007,yes,34.5,Saturday,1,300925,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
no,yes,no,yes,no,check,?,4.2005,?,9.8,Friday,1,201373,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
no,yes,no,no,no,credit_card,Visa,5.2005,yes,18,Saturday,1,200035,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,14,yes,0,0,?,?
no,no,yes,yes,no,credit_card,Visa,12.2005,yes,29.99,Friday,1,407741,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
no,yes,no,yes,no,check,?,3.2006,?,18,Tuesday,1,201856,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
no,yes,no,yes,no,check,?,7.2005,?,19.99,Thursday,1,201402,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,2,no,1,34.8,0,0
no,no,no,yes,no,check,?,7.2007,?,52,Sunday,1,409725,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,no,1,26.65,0,0
yes,no,no,yes,no,check,?,3.2005,?,12.6,Thursday,1,401241,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
no,yes,no,yes,no,check,?,8.2007,?,16,Friday,1,302845,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,17.88,0,0
no,yes,no,no,no,credit_card,Eurocard,12.2007,yes,16,Sunday,1,401223,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,no,1,33.23,0,1
no,yes,no,yes,no,check,?,11.2005,?,18,Tuesday,1,202243,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
no,yes,no,yes,no,debit_note,?,9.2007,yes,18,Saturday,1,202243,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,2,no,1,55.72,0,0
no,no,no,yes,no,check,?,9.2007,?,9.99,Wednesday,1,606310,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,2,31.84,0,0
no,yes,no,no,no,credit_card,Visa,1.2005,yes,82,Sunday,2,607046,303136,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,2,47.28,0,0
no,yes,no,no,no,debit_note,?,6.2007,yes,31.9,Wednesday,1,402090,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
no,yes,yes,no,no,credit_card,Visa,8.2005,yes,26,Saturday,1,200124,?,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,11,no,1,25.59,0,0
no,yes,no,yes,no,check,?,5.2005,?,54.5,Sunday,1,200576,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,54.43,0,1
no,yes,no,yes,no,credit_card,Eurocard,6.2007,yes,52,Monday,1,404921,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
no,yes,no,yes,no,check,?,4.2007,?,23.5,Friday,1,202246,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
yes,yes,no,yes,no,check,?,4.2007,?,12.8,Sunday,1,201648,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
no,yes,no,yes,no,check,?,8.2005,?,50.1,Tuesday,3,302133,407359,406203,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
no,yes,no,yes,no,debit_note,?,3.2007,yes,46.5,Saturday,1,404258,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
no,yes,no,yes,no,check,?,11.2006,?,25.2,Friday,2,201619,207317,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
yes,yes,no,yes,no,check,?,12.2007,?,8.5,Thursday,1,400576,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,0,?,?
no,yes,no,no,no,credit_card,Eurocard,12.2007,yes,17.5,Friday,1,607046,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,27.98,0,1
no,no,no,yes,no,credit_card,Eurocard,6.2005,yes,10.8,Monday,1,408470,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,12.17,0,0
no,yes,yes,yes,no,check,?,7.2007,?,67.79,Monday,2,106821,208605,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
no,no,no,yes,no,check,?,10.2006,?,43.5,Thursday,1,204159,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
no,yes,no,no,no,credit_card,Eurocard,2.2007,yes,32.3,Wednesday,2,404792,406811,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,63.42,0,1
no,no,no,yes,no,check,?,1.2007,?,8.5,Sunday,1,401402,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,no,2,13.5,0,0
yes,yes,no,yes,no,check,?,12.2005,?,82.3,Sunday,2,402634,600476,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
no,no,no,yes,no,debit_note,?,8.2007,yes,16,Saturday,1,502677,?,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,8,no,3,88.08,0,0
no,yes,no,no,no,credit_card,Visa,10.2005,yes,31.9,Sunday,1,404549,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,11.33,0,0
no,yes,no,no,no,credit_card,Eurocard,1.2005,no,30.1,Saturday,2,408609,400124,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
no,no,no,no,no,debit_card,debit_card,3.2007,yes,115.49,Saturday,3,602677,407364,100214,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,10,no,1,14.25,0,0
no,yes,no,yes,yes,check,?,10.2006,?,12.6,Wednesday,1,205874,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,yes,no,2,yes,0,0,?,?
no,yes,no,no,yes,credit_card,Eurocard,4.2007,yes,60.59,Thursday,3,202454,402243,405284,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,0,?,?
no,yes,no,yes,no,debit_note,?,3.2007,yes,23.5,Friday,1,204765,?,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,yes,7,no,1,41.33,0,2
no,yes,no,no,no,credit_card,Visa,11.2007,yes,56,Sunday,1,401967,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,14,no,2,151.72,0,0
no,yes,no,no,yes,debit_card,debit_card,6.2007,yes,23.19,Friday,2,206590,204921,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,yes,no,no,4,no,1,67.98,0,0
no,no,no,yes,no,check,?,9.2006,?,18,Sunday,1,407223,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,51.23,0,2
no,yes,no,yes,yes,check,?,1.2006,?,56,Saturday,1,107699,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,no,1,21.45,0,0
no,no,no,yes,no,credit_card,Eurocard,7.2007,yes,112.99,Saturday,4,407300,101371,409183,604258,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
no,no,no,yes,no,credit_card,Visa,7.2007,yes,60.8,Saturday,2,202469,401856,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,15,no,1,63.3,0,0
no,no,no,no,no,credit_card,Eurocard,8.2005,yes,59.88,Monday,3,206590,208605,203776,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,0,?,?
no,yes,no,no,no,debit_note,?,6.2005,yes,17.99,Monday,1,302089,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,yes,no,9,no,1,77.26,0,0
no,no,yes,yes,no,credit_card,Visa,1.2005,yes,138.2,Tuesday,3,404553,504921,204935,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,130.67,0,0
no,yes,yes,yes,no,check,?,4.2007,?,64.5,Saturday,2,400959,409662,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,no,1,38.29,0,0
no,no,no,yes,no,credit_card,Eurocard,5.2007,yes,130.5,Thursday,4,409709,404522,405685,107610,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
no,yes,no,yes,no,debit_note,?,9.2005,yes,9.99,Friday,1,406929,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
no,no,yes,no,no,credit_card,Eurocard,3.2006,yes,23.5,Tuesday,1,402224,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,no,1,29.85,1,1
no,no,yes,yes,no,check,?,10.2006,?,18.5,Wednesday,1,504258,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
no,yes,no,yes,no,credit_card,Visa,7.2006,yes,16,Sunday,1,302845,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,19,yes,0,0,?,?
yes,yes,no,yes,yes,check,?,5.2006,?,39.5,Saturday,1,600476,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,yes,0,0,?,?
no,yes,no,yes,no,check,?,11.2005,?,37,Tuesday,1,403533,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,no,1,17.04,0,1
no,no,no,yes,no,check,?,9.2006,?,32.5,Thursday,2,509102,307344,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,1,yes,0,0,?,?
no,yes,no,no,no,credit_card,Visa,7.2006,yes,59.5,Thursday,2,409053,407022,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,no,1,61.19,0,0
no,yes,yes,yes,no,check,?,10.2007,?,12.6,Friday,1,304258,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,0,?,?
no,yes,no,yes,no,credit_card,Visa,7.2006,yes,51,Tuesday,1,208889,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
yes,yes,yes,yes,no,check,?,9.2006,?,8.5,Sunday,1,508997,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,0,?,?
yes,yes,no,no,no,credit_card,Amex,10.2007,yes,44,Friday,1,404242,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
no,no,no,no,no,credit_card,Eurocard,3.2005,yes,18,Wednesday,1,107570,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,30.56,0,1
no,yes,no,no,no,debit_card,debit_card,6.2007,yes,17.99,Saturday,1,201796,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,no,0,0,?,?
no,no,no,no,no,debit_note,?,3.2007,yes,6.5,Saturday,1,208397,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
no,yes,yes,yes,no,credit_card,Eurocard,10.2005,yes,26,Saturday,1,204258,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,0,?,?
no,no,no,yes,no,check,?,2.2007,?,6.5,Saturday,1,209725,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,16.27,0,0
no,yes,no,yes,no,check,?,1.2005,?,37,Saturday,1,408605,?,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,12,no,2,360.28,0,2
no,yes,no,yes,yes,credit_card,Eurocard,6.2007,yes,68.4,Monday,1,505685,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,56.33,0,0
no,yes,no,no,no,credit_card,Visa,3.2005,yes,12.6,Monday,1,506858,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
no,yes,no,yes,no,check,?,6.2007,?,34.5,Tuesday,1,101856,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,14.84,0,0
no,yes,yes,no,no,credit_card,Eurocard,6.2005,yes,39.5,Friday,1,201893,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,yes,no,no,5,yes,0,0,?,?
no,no,no,yes,no,check,?,7.2006,?,64.5,Saturday,1,308889,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,yes,no,3,yes,0,0,?,?
no,yes,yes,yes,no,credit_card,Visa,5.2005,yes,187.98,Monday,5,107610,404921,402133,100959,202677,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
yes,yes,no,yes,no,debit_note,?,11.2005,yes,23.5,Wednesday,1,407255,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
no,yes,no,no,no,credit_card,Eurocard,5.2006,yes,42.8,Sunday,1,400450,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,no,2,106.16,0,1
no,yes,no,no,no,credit_card,Eurocard,8.2005,yes,8.5,Friday,1,500959,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
no,yes,no,no,no,credit_card,Visa,5.2005,yes,35.3,Tuesday,2,101796,400124,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
no,yes,no,yes,no,check,?,5.2007,?,73.99,Thursday,2,107699,201796,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
no,yes,no,no,no,debit_note,?,8.2007,yes,100.6,Tuesday,2,106821,404269,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,16,no,1,36.85,0,0
no,no,yes,yes,no,check,?,11.2006,?,62,Sunday,1,507317,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,40.76,0,0
no,yes,yes,yes,no,credit_card,Eurocard,11.2005,yes,79.2,Friday,2,206685,408289,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
no,no,no,yes,no,debit_note,?,7.2007,yes,5.2,Tuesday,1,406160,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
no,yes,yes,yes,no,check,?,2.2007,?,51,Thursday,1,404134,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,2,no,2,238.36,1,1
no,yes,no,yes,no,debit_note,?,5.2005,yes,10.8,Saturday,1,409826,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,17,yes,0,0,?,?
